id,logged_at,alert_zone,alert_message,spy_price,snap_level,snap_distance,snap_direction,regime,bias,net_gex,net_dex
137,2026-03-11T17:33:50,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
138,2026-03-11T17:33:51,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
139,2026-03-11T17:33:51,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
140,2026-03-11T17:33:52,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
141,2026-03-11T17:33:52,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
142,2026-03-11T17:33:53,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
143,2026-03-11T17:33:54,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
144,2026-03-11T17:33:55,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
145,2026-03-11T17:33:55,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
146,2026-03-11T17:33:56,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
147,2026-03-11T17:33:56,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
148,2026-03-11T17:33:57,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
149,2026-03-11T17:33:57,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
150,2026-03-11T17:33:58,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
151,2026-03-11T17:33:58,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
152,2026-03-11T17:33:59,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
153,2026-03-11T17:33:59,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
154,2026-03-11T17:34:00,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
155,2026-03-11T17:34:00,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
156,2026-03-11T17:34:01,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
157,2026-03-11T17:34:01,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
158,2026-03-11T17:34:02,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
159,2026-03-11T17:34:02,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
160,2026-03-11T17:34:03,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
161,2026-03-11T17:34:03,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
162,2026-03-11T17:34:04,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
163,2026-03-11T17:34:05,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
164,2026-03-11T17:34:05,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
165,2026-03-11T17:34:06,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
166,2026-03-11T17:34:06,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
167,2026-03-11T17:34:07,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
168,2026-03-11T17:34:07,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
169,2026-03-11T17:34:08,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
170,2026-03-11T17:34:08,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
171,2026-03-11T17:34:09,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
172,2026-03-11T17:34:09,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
173,2026-03-11T17:34:10,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
174,2026-03-11T17:34:10,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
175,2026-03-11T17:34:11,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
176,2026-03-11T17:34:11,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
177,2026-03-11T17:34:12,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
178,2026-03-11T17:34:13,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
179,2026-03-11T17:34:13,critical,&#9889; SNAP CRITICAL — $0.75 from flip at $6769! Dealer positioning about to reverse bearish,6769.75,6769,0.75,Below,SNAP IMMINENT,Bearish,0.0,0.0
180,2026-03-11T17:37:40,critical,&#9889; SNAP CRITICAL — $0.81 from flip at $260! Dealer positioning about to reverse bearish,260.81,260,0.8100000000000023,Below,SNAP IMMINENT,Bearish,0.0,0.0
181,2026-03-11T17:37:41,critical,&#9889; SNAP CRITICAL — $0.81 from flip at $260! Dealer positioning about to reverse bearish,260.81,260,0.8100000000000023,Below,SNAP IMMINENT,Bearish,0.0,0.0
182,2026-03-11T20:34:24,warning,&#9888; SNAP WARNING — $1.81 from flip level $623. Monitor for downside acceleration,624.81,623,1.8099999999999454,Below,PINNED,Neutral,284147472.0257462,-592376737.71
183,2026-03-11T20:34:46,critical,&#9889; SNAP CRITICAL — $0.69 from flip at $624! Dealer positioning about to reverse bearish,624.69,624,0.6900000000000546,Below,SNAP IMMINENT,Bearish,-1285680686.4870212,-37125951.389999986
184,2026-03-11T20:34:54,critical,&#9889; SNAP CRITICAL — $0.74 from flip at $624! Dealer positioning about to reverse bearish,624.7399,624,0.7399000000000342,Below,SNAP IMMINENT,Bearish,-323472786.471133,-205193321.1954001
185,2026-03-11T20:34:55,critical,&#9889; SNAP CRITICAL — $0.74 from flip at $624! Dealer positioning about to reverse bearish,624.7399,624,0.7399000000000342,Below,SNAP IMMINENT,Bearish,-323472786.471133,-201486739.3687001
186,2026-03-11T20:34:55,critical,&#9889; SNAP CRITICAL — $0.74 from flip at $624! Dealer positioning about to reverse bearish,624.74,624,0.7400000000000091,Below,SNAP IMMINENT,Bearish,-323472890.0255281,-201486771.62000006
187,2026-03-11T20:34:56,critical,&#9889; SNAP CRITICAL — $0.74 from flip at $624! Dealer positioning about to reverse bearish,624.74,624,0.7400000000000091,Below,SNAP IMMINENT,Bearish,-315682500.67623204,-195251866.4200001
188,2026-03-11T20:34:56,critical,&#9889; SNAP CRITICAL — $0.74 from flip at $624! Dealer positioning about to reverse bearish,624.7399,624,0.7399000000000342,Below,SNAP IMMINENT,Bearish,-315682399.6157989,-195251835.1667001
189,2026-03-11T20:34:57,critical,&#9889; SNAP CRITICAL — $0.74 from flip at $624! Dealer positioning about to reverse bearish,624.735,624,0.7350000000000136,Below,SNAP IMMINENT,Bearish,-413781702.32614046,-199825862.89500013
190,2026-03-11T20:35:46,warning,&#9888; SNAP WARNING — $1.79 from flip level $623. Monitor for downside acceleration,624.7901,623,1.7901000000000522,Below,PINNED,Neutral,279495767.41884464,-582732979.2086002
191,2026-03-11T20:36:46,warning,&#9888; SNAP WARNING — $1.08 from flip level $624. Monitor for downside acceleration,625.08,624,1.080000000000041,Below,PINNED,Neutral,1602015505.9907045,-432124054.8
192,2026-03-11T20:36:47,warning,&#9888; SNAP WARNING — $1.08 from flip level $624. Monitor for downside acceleration,625.08,624,1.080000000000041,Below,PINNED,Neutral,1602015505.9907045,-432838521.24
193,2026-03-11T20:36:47,warning,&#9888; SNAP WARNING — $1.04 from flip level $624. Monitor for downside acceleration,625.04,624,1.0399999999999636,Below,PINNED,Neutral,1380340729.1531518,-538909488.0
194,2026-03-11T20:36:48,warning,&#9888; SNAP WARNING — $1.03 from flip level $624. Monitor for downside acceleration,625.035,624,1.0349999999999682,Below,PINNED,Neutral,1481689372.7710574,-544546117.875
195,2026-03-11T20:36:49,critical,&#9889; SNAP CRITICAL — $0.02 from flip at $625! Dealer positioning about to reverse bearish,625.02,625,0.01999999999998181,Below,SNAP IMMINENT,Bearish,1416813327.9507241,-172274262.60000002
196,2026-03-11T20:36:50,critical,&#9889; SNAP CRITICAL — $0.02 from flip at $625! Dealer positioning about to reverse bearish,625.02,625,0.01999999999998181,Below,SNAP IMMINENT,Bearish,1454530585.489344,-166239694.5000001
197,2026-03-11T20:37:05,warning,&#9888; SNAP WARNING — $1.09 from flip level $624. Monitor for downside acceleration,625.09,624,1.0900000000000318,Below,PINNED,Neutral,1722874987.0902493,-481144899.8900001
198,2026-03-11T20:37:07,warning,&#9888; SNAP WARNING — $1.10 from flip level $624. Monitor for downside acceleration,625.1,624,1.1000000000000227,Below,PINNED,Neutral,1758152317.4943004,-242172491.3999999
199,2026-03-11T20:37:07,warning,&#9888; SNAP WARNING — $1.12 from flip level $624. Monitor for downside acceleration,625.115,624,1.115000000000009,Below,PINNED,Neutral,1775156983.7651048,-251541275.07999998
200,2026-03-11T20:37:08,warning,&#9888; SNAP WARNING — $1.12 from flip level $624. Monitor for downside acceleration,625.12,624,1.1200000000000045,Below,PINNED,Neutral,1768495312.9187844,-249384747.67999995
201,2026-03-11T20:37:08,warning,&#9888; SNAP WARNING — $1.09 from flip level $624. Monitor for downside acceleration,625.09,624,1.0900000000000318,Below,PINNED,Neutral,1626440970.091169,-497432244.9300001
202,2026-03-11T20:37:09,warning,&#9888; SNAP WARNING — $1.07 from flip level $624. Monitor for downside acceleration,625.07,624,1.07000000000005,Below,PINNED,Neutral,1626336894.5212014,-497416329.3900001
203,2026-03-11T20:37:09,warning,&#9888; SNAP WARNING — $1.08 from flip level $624. Monitor for downside acceleration,625.0799,624,1.0798999999999523,Below,PINNED,Neutral,1595407835.6671898,-498693744.8592
204,2026-03-11T20:37:10,warning,&#9888; SNAP WARNING — $1.10 from flip level $624. Monitor for downside acceleration,625.099,624,1.0990000000000464,Below,PINNED,Neutral,1701460769.727083,-471713457.578
205,2026-03-11T20:37:10,warning,&#9888; SNAP WARNING — $1.10 from flip level $624. Monitor for downside acceleration,625.099,624,1.0990000000000464,Below,PINNED,Neutral,1775066113.6107974,-467639687.3950001
206,2026-03-11T20:37:12,warning,&#9888; SNAP WARNING — $1.88 from flip level $627. Monitor for upside acceleration,625.12,627,1.8799999999999955,Above,PINNED,Bearish,1766975198.112768,2349200.960000015
207,2026-03-11T20:37:13,warning,&#9888; SNAP WARNING — $1.11 from flip level $624. Monitor for downside acceleration,625.11,624,1.1100000000000136,Below,PINNED,Neutral,1552772994.3317702,-509032073.88
208,2026-03-11T20:37:14,warning,&#9888; SNAP WARNING — $1.10 from flip level $624. Monitor for downside acceleration,625.1,624,1.1000000000000227,Below,PINNED,Neutral,1552723314.7370002,-510961115.7
209,2026-03-11T20:37:20,warning,&#9888; SNAP WARNING — $1.22 from flip level $624. Monitor for downside acceleration,625.22,624,1.2200000000000273,Below,PINNED,Neutral,2107955874.0003881,-485471450.82
210,2026-03-11T20:37:20,warning,&#9888; SNAP WARNING — $1.22 from flip level $624. Monitor for downside acceleration,625.22,624,1.2200000000000273,Below,PINNED,Neutral,2107955874.0003881,-485471450.82
211,2026-03-11T20:37:21,warning,&#9888; SNAP WARNING — $1.22 from flip level $624. Monitor for downside acceleration,625.22,624,1.2200000000000273,Below,PINNED,Neutral,2107955874.0003881,-485471450.82
212,2026-03-11T20:37:22,warning,&#9888; SNAP WARNING — $1.28 from flip level $624. Monitor for downside acceleration,625.28,624,1.2799999999999727,Below,PINNED,Neutral,2077993444.1881597,-365827567.35999984
213,2026-03-11T20:37:22,warning,&#9888; SNAP WARNING — $1.25 from flip level $624. Monitor for downside acceleration,625.25,624,1.25,Below,PINNED,Neutral,1975794531.499375,-124043347.49999994
214,2026-03-11T20:37:23,warning,&#9888; SNAP WARNING — $1.25 from flip level $624. Monitor for downside acceleration,625.2501,624,1.250099999999975,Below,PINNED,Neutral,1975795163.5008752,-124043367.33899987
215,2026-03-11T20:38:13,warning,&#9888; SNAP WARNING — $1.50 from flip level $624. Monitor for downside acceleration,625.5,624,1.5,Below,TRENDING,Bullish,-4174612779.982498,-71671666.50000016
216,2026-03-11T20:38:15,warning,&#9888; SNAP WARNING — $1.47 from flip level $624. Monitor for downside acceleration,625.465,624,1.4650000000000318,Below,TRENDING,Bullish,-218672678.42578736,-205955617.05999985
217,2026-03-11T20:38:21,warning,&#9888; SNAP WARNING — $1.54 from flip level $624. Monitor for downside acceleration,625.538,624,1.538000000000011,Below,TRENDING,Bullish,-10585685186.359064,-360321147.68399996
218,2026-03-11T20:38:26,warning,&#9888; SNAP WARNING — $1.49 from flip level $624. Monitor for downside acceleration,625.485,624,1.4850000000000136,Below,TRENDING,Bullish,-2301321403.9647565,-189015937.63499993
219,2026-03-11T20:38:26,warning,&#9888; SNAP WARNING — $1.49 from flip level $624. Monitor for downside acceleration,625.485,624,1.4850000000000136,Below,TRENDING,Bullish,-2301321403.9647565,-189015937.63499993
220,2026-03-11T20:38:29,critical,&#9889; SNAP CRITICAL — $0.48 from flip at $625! Dealer positioning about to reverse bearish,625.48,625,0.4800000000000182,Below,SNAP IMMINENT,Bearish,2727391483.462864,-89600635.48000002
221,2026-03-11T20:38:30,critical,&#9889; SNAP CRITICAL — $0.49 from flip at $625! Dealer positioning about to reverse bearish,625.49,625,0.4900000000000091,Below,SNAP IMMINENT,Bearish,2672306347.6016393,-90176893.30000006
222,2026-03-11T20:38:31,warning,&#9888; SNAP WARNING — $1.55 from flip level $624. Monitor for downside acceleration,625.55,624,1.5499999999999545,Below,TRENDING,Bullish,-9012008191.007473,-309766730.04999995
223,2026-03-11T20:38:32,warning,&#9888; SNAP WARNING — $1.55 from flip level $624. Monitor for downside acceleration,625.55,624,1.5499999999999545,Below,TRENDING,Bullish,-9012008191.007473,-309766730.04999995
224,2026-03-11T20:38:32,warning,&#9888; SNAP WARNING — $1.55 from flip level $624. Monitor for downside acceleration,625.55,624,1.5499999999999545,Below,TRENDING,Bullish,-9012008191.007473,-309766730.04999995
225,2026-03-11T20:38:33,warning,&#9888; SNAP WARNING — $1.55 from flip level $624. Monitor for downside acceleration,625.55,624,1.5499999999999545,Below,TRENDING,Bullish,-9046838943.557997,-309766730.04999995
226,2026-03-11T20:38:34,warning,&#9888; SNAP WARNING — $1.55 from flip level $624. Monitor for downside acceleration,625.55,624,1.5499999999999545,Below,TRENDING,Bullish,-9075279558.043697,-327762552.4499999
227,2026-03-11T20:38:35,critical,&#9889; SNAP CRITICAL — $0.53 from flip at $625! Dealer positioning about to reverse bearish,625.53,625,0.5299999999999727,Below,SNAP IMMINENT,Bearish,2672906395.7169447,-6791379.209999881
228,2026-03-11T20:38:36,warning,&#9888; SNAP WARNING — $1.56 from flip level $624. Monitor for downside acceleration,625.56,624,1.5599999999999454,Below,TRENDING,Bullish,-7832700951.714287,-279468304.44
229,2026-03-11T20:38:37,warning,&#9888; SNAP WARNING — $1.56 from flip level $624. Monitor for downside acceleration,625.56,624,1.5599999999999454,Below,TRENDING,Bullish,-7832700951.714287,-279468304.44
230,2026-03-11T20:38:37,warning,&#9888; SNAP WARNING — $1.55 from flip level $624. Monitor for downside acceleration,625.55,624,1.5499999999999545,Below,TRENDING,Bullish,-9041751877.1255,-318022738.95
231,2026-03-11T20:38:40,warning,&#9888; SNAP WARNING — $1.56 from flip level $624. Monitor for downside acceleration,625.56,624,1.5599999999999454,Below,TRENDING,Bullish,-7680569322.799151,-286515237.84
232,2026-03-11T20:38:41,warning,&#9888; SNAP WARNING — $1.55 from flip level $624. Monitor for downside acceleration,625.55,624,1.5499999999999545,Below,TRENDING,Bullish,-8941368403.900173,-325702616.2999999
233,2026-03-11T20:38:52,warning,&#9888; SNAP WARNING — $1.54 from flip level $624. Monitor for downside acceleration,625.54,624,1.5399999999999636,Below,TRENDING,Bullish,-10080987239.429564,-366616483.20000005
234,2026-03-11T20:38:52,warning,&#9888; SNAP WARNING — $1.54 from flip level $624. Monitor for downside acceleration,625.54,624,1.5399999999999636,Below,TRENDING,Bullish,-10080987239.429564,-366616483.20000005
235,2026-03-11T20:38:53,warning,&#9888; SNAP WARNING — $1.55 from flip level $624. Monitor for downside acceleration,625.55,624,1.5499999999999545,Below,TRENDING,Bullish,-8862604963.012974,-326036034.44999987
236,2026-03-11T20:38:53,warning,&#9888; SNAP WARNING — $1.56 from flip level $624. Monitor for downside acceleration,625.56,624,1.5599999999999454,Below,TRENDING,Bullish,-7506468690.778509,-270191249.6399999
237,2026-03-11T20:38:54,warning,&#9888; SNAP WARNING — $1.56 from flip level $624. Monitor for downside acceleration,625.56,624,1.5599999999999454,Below,TRENDING,Bullish,-7506468690.778509,-270191249.6399999
238,2026-03-11T20:38:54,warning,&#9888; SNAP WARNING — $1.54 from flip level $624. Monitor for downside acceleration,625.5399,624,1.5398999999999887,Below,TRENDING,Bullish,-10047457418.033655,-366716510.9759999
